STN,DATE,TIME,DEWP,STP,TEMP,SLP,VISIB,WDSP,PRCP,SNDP,FRSHTT,CLDC,WNDDIR
489125,2019-01-28,11:43:27,21.5,1007.6,24.7,987.2,12.3,4.0,0.00,0.0,000000,25.6,41
489130,2019-01-28,11:43:27,16.0,1011.2,25.6,1008.7,13.7,15.2,0.00,0.0,000000,52.9,227
483000,2019-01-28,11:43:27,18.5,978.9,21.4,1010.5,8.5,1.9,0.96,0.0,010000,50.5,51
485690,2019-01-28,11:43:27,23.7,1010.9,28.0,1011.1,10.5,7.7,0.09,0.0,010000,51.6,353
485670,2019-01-28,11:43:27,24.1,1007.2,24.8,1008.6,9.0,7.3,0.00,0.0,000000,48.2,238
485650,2019-01-28,11:43:27,23.8,1005.9,24.9,1009.8,9.1,8.2,0.04,0.0,010000,95.3,41
485660,2019-01-28,11:43:27,21.2,1034.5,24.8,1010.6,8.5,9.5,0.00,0.0,000000,15.5,304
485640,2019-01-28,11:43:27,22.6,1017.6,28.2,1009.4,12.0,8.4,0.00,0.0,000000,50.7,145
488676,2019-01-28,11:43:27,22.8,1006.7,26.8,1021.2,9.8,14.6,0.00,0.0,000000,77.1,253
488685,2019-01-28,11:43:27,16.3,1007.1,25.1,985.9,11.8,8.4,0.00,0.0,000000,42.5,216
488600,2019-01-28,11:43:27,17.7,1015.6,25.2,1016.5,17.0,3.2,0.00,0.0,000000,77.8,184
483900,2019-01-28,11:43:27,15.1,999.7,20.9,1016.1,9.9,10.9,0.00,0.0,000000,33.5,115
484075,2019-01-28,11:43:27,20.4,1013.2,25.8,1006.8,8.4,4.5,0.00,0.0,000000,62.2,151
484076,2019-01-28,11:43:27,14.4,1013.9,21.7,1035.7,5.5,4.2,0.00,0.0,000000,56.6,18
488770,2019-01-28,11:43:27,17.5,1012.8,22.2,1009.7,17.4,10.5,0.00,0.0,000000,43.7,51
485010,2019-01-28,11:43:27,22.5,1009.5,26.0,1010.0,6.3,4.7,0.04,0.0,010000,50.6,168
484250,2019-01-28,11:43:27,20.2,1010.4,27.9,1012.9,8.1,3.8,0.00,0.0,000000,68.3,339
485320,2019-01-28,11:43:28,22.6,1008.5,25.2,1009.5,11.9,5.7,0.00,0.0,000000,2.6,23
485576,2019-01-28,11:43:28,22.3,1000.5,29.4,990.4,9.0,8.7,0.00,0.0,000000,46.3,89
485577,2019-01-28,11:43:28,22.6,1006.2,28.2,1034.3,6.9,21.3,0.00,0.0,000000,18.2,156
483900,2019-01-28,11:43:28,15.1,999.7,25.3,1016.1,9.8,11.0,0.00,0.0,000000,33.4,115
488400,2019-01-28,11:43:28,12.9,1017.3,25.4,1018.8,15.4,5.6,0.00,0.0,000000,60.7,102
488230,2019-01-28,11:43:28,9.1,1019.6,25.4,1020.2,8.5,6.8,0.00,0.0,000000,66.8,79
484610,2019-01-28,11:43:28,21.6,1004.2,26.1,1011.3,7.2,6.6,0.00,0.0,000000,34.5,186
488490,2019-01-28,11:43:28,21.1,1008.0,23.9,1013.3,10.1,8.7,0.00,0.0,000000,1.1,357
483800,2019-01-28,11:43:28,23.0,1000.1,26.7,1009.8,3.5,1.1,0.00,0.0,000000,44.6,217
489100,2019-01-28,11:43:28,22.4,1009.8,27.6,1010.3,10.7,7.1,0.00,0.0,000000,28.1,149
488525,2019-01-28,11:43:28,17.7,1004.5,21.1,976.2,8.1,9.6,0.00,0.0,000000,34.7,11
488526,2019-01-28,11:43:28,17.7,1007.2,20.4,1020.0,10.2,8.4,0.00,0.0,000000,27.6,137
489480,2019-01-28,11:43:28,16.5,1035.9,21.0,1021.4,12.7,3.7,0.00,0.0,000000,13.3,191
483545,2019-01-28,11:43:28,17.2,987.7,24.3,1009.2,5.3,3.2,0.00,0.0,000000,69.9,344
483540,2019-01-28,11:43:28,16.9,1004.6,25.2,1009.6,5.5,6.8,0.00,0.0,000000,61.8,249
488671,2019-01-28,11:43:28,21.7,961.6,22.4,964.8,10.2,7.5,0.00,0.0,000000,35.3,51
488665,2019-01-28,11:43:28,18.2,924.8,21.4,949.7,11.6,8.1,0.00,0.0,000000,97.6,175
488060,2019-01-28,11:43:28,10.7,932.7,23.4,1008.5,19.7,10.1,0.00,0.0,000000,12.1,338
484620,2019-01-28,11:43:28,16.4,1017.0,25.3,1012.0,5.4,6.3,0.00,0.0,000000,50.8,189
488600,2019-01-28,11:43:28,17.3,1015.6,24.7,1016.5,17.0,3.2,0.00,0.0,000000,77.8,184
489125,2019-01-28,11:43:28,21.5,1007.6,28.0,987.4,12.4,4.1,0.00,0.0,000000,25.6,41
489130,2019-01-28,11:43:28,16.0,1011.2,23.6,1008.7,13.8,15.3,0.00,0.0,000000,52.9,227
488640,2019-01-28,11:43:28,19.2,1010.9,23.4,1012.0,8.4,11.5,0.00,0.0,000000,31.1,1
488695,2019-01-28,11:43:28,16.5,949.8,26.4,938.9,12.4,2.2,0.00,0.0,000000,83.3,44
488460,2019-01-28,11:43:28,19.3,1021.3,21.6,1011.7,9.2,0.3,0.00,0.0,000000,78.5,171
489015,2019-01-28,11:43:28,23.3,1005.1,28.0,1014.6,11.1,4.3,0.00,0.0,000000,58.8,158
489006,2019-01-28,11:43:28,20.2,991.3,28.2,991.8,10.1,2.0,0.00,0.0,000000,22.0,354
489005,2019-01-28,11:43:28,18.9,1007.3,26.1,1004.6,10.1,4.1,0.00,0.0,000000,9.8,118
489000,2019-01-28,11:43:28,20.8,1011.3,25.6,1011.2,12.3,9.8,0.00,0.0,000000,68.2,300
489070,2019-01-28,11:43:28,20.2,1010.7,25.8,1011.4,20.6,8.7,0.00,0.0,000000,63.5,284
488300,2019-01-28,11:43:28,6.2,991.1,25.0,1022.3,20.2,4.3,0.00,0.0,000000,21.9,74
484260,2019-01-28,11:43:28,18.2,1044.9,27.4,1013.0,8.9,1.2,0.00,0.0,000000,59.5,359
483530,2019-01-28,11:43:28,16.3,1004.6,24.9,1013.3,5.7,4.3,0.00,0.0,000000,50.5,197
489180,2019-01-28,11:43:28,17.2,1009.2,20.5,1012.1,20.9,17.1,0.00,0.0,000000,10.5,113
483790,2019-01-28,11:43:28,21.4,977.6,26.7,1011.4,8.2,2.8,0.00,0.0,000000,59.0,142
483780,2019-01-28,11:43:28,19.5,1006.4,27.7,1012.1,7.6,2.1,0.00,0.0,000000,68.5,15
489550,2019-01-28,11:43:28,16.3,1005.2,25.1,1010.6,23.1,10.7,0.00,0.0,000000,3.5,48
484075,2019-01-28,11:43:28,20.4,1013.0,25.8,1006.8,8.3,4.4,0.00,0.0,000000,62.2,151
484076,2019-01-28,11:43:28,14.4,1013.8,21.7,1035.7,5.5,4.1,0.00,0.0,000000,56.6,19
489041,2019-01-28,11:43:28,17.8,1010.6,22.0,1014.2,18.8,15.0,0.00,0.0,000000,91.8,342
488910,2019-01-28,11:43:28,20.7,1004.0,28.5,1005.7,11.9,8.7,0.00,0.0,000000,46.2,328
488915,2019-01-28,11:43:28,21.2,1006.2,28.4,996.1,10.0,6.9,0.00,0.0,000000,72.9,271
488926,2019-01-28,11:43:28,19.5,1004.6,24.2,1019.7,10.6,5.3,0.00,0.0,000000,1.7,280
488750,2019-01-28,11:43:28,17.7,953.1,25.0,1014.3,11.4,18.3,0.00,0.0,000000,10.6,260
488520,2019-01-28,11:43:28,14.6,1014.5,25.1,1016.8,14.9,11.2,0.05,0.0,010000,57.7,321
488515,2019-01-28,11:43:28,18.0,1006.8,20.8,987.1,8.1,10.6,0.00,0.0,000000,68.1,204
488450,2019-01-28,11:43:28,20.9,1012.3,22.7,1013.1,19.2,4.1,0.00,0.0,000000,79.0,7
488510,2019-01-28,11:43:28,18.7,1011.5,25.1,1037.8,7.0,10.2,0.00,0.0,000000,66.8,70
488660,2019-01-28,11:43:28,16.6,932.7,22.7,994.3,20.2,9.2,0.00,0.0,000000,50.4,97
489470,2019-01-28,11:43:28,17.9,990.7,25.1,1008.1,13.8,3.7,0.00,0.0,000000,62.1,47
483750,2019-01-28,11:43:28,18.4,1006.3,27.0,1011.4,6.4,3.7,0.00,0.0,000000,28.0,150
483770,2019-01-28,11:43:28,13.4,1000.8,25.0,1006.9,1.4,12.8,0.00,0.0,000000,82.8,122
489140,2019-01-28,11:43:28,21.7,1009.7,25.5,1012.0,20.4,9.3,0.00,0.0,000000,53.3,165
488260,2019-01-28,11:43:28,10.7,1006.7,25.1,1018.9,8.3,7.6,0.00,0.0,000000,83.5,197
488630,2019-01-28,11:43:28,17.6,1008.6,20.8,1011.4,8.0,3.2,0.00,0.0,000000,83.1,95
489300,2019-01-28,11:43:28,17.9,970.8,26.3,1005.1,10.8,4.5,0.00,0.0,000000,50.0,134
483280,2019-01-28,11:43:28,17.4,987.7,25.8,1010.9,4.8,2.8,0.00,0.0,000000,81.2,88
488676,2019-01-28,11:43:28,21.7,1006.7,25.7,1021.2,9.7,14.5,0.00,0.0,000000,77.2,253
488685,2019-01-28,11:43:28,16.3,1007.1,24.9,985.5,11.7,8.4,0.00,0.0,000000,42.5,216
484780,2019-01-28,11:43:28,22.5,1008.3,28.8,1006.3,10.2,9.2,0.00,0.0,000000,58.6,58
483270,2019-01-28,11:43:28,16.6,995.1,23.4,1011.2,5.4,5.1,0.02,0.0,010000,59.5,149
485680,2019-01-28,11:43:28,21.3,1009.0,25.2,1011.7,9.2,24.6,0.11,0.0,010000,50.2,342
483030,2019-01-28,11:43:28,17.1,1021.0,22.6,1015.1,8.1,0.8,0.00,0.0,000000,65.5,177
483000,2019-01-28,11:43:28,19.0,978.9,24.8,1010.5,8.6,1.9,0.96,0.0,010000,50.6,51
488770,2019-01-28,11:43:28,16.9,1012.8,20.6,1009.7,17.5,10.5,0.00,0.0,000000,43.7,51
484750,2019-01-28,11:43:28,18.6,1011.3,26.7,1012.0,6.0,7.2,0.00,0.0,000000,94.9,340
485650,2019-01-28,11:43:28,23.7,1005.9,24.7,1009.8,9.1,8.1,0.04,0.0,010000,95.3,41
485660,2019-01-28,11:43:28,22.1,1034.5,29.0,1010.6,8.5,9.4,0.00,0.0,000000,15.5,305
485640,2019-01-28,11:43:28,22.6,1017.6,28.2,1009.4,12.0,8.3,0.00,0.0,000000,50.7,145
485010,2019-01-28,11:43:28,22.5,1009.5,26.0,1010.0,6.3,4.8,0.04,0.0,010000,50.7,169
485690,2019-01-28,11:43:28,23.7,1010.8,28.0,1011.1,10.6,7.6,0.09,0.0,010000,51.6,353
485670,2019-01-28,11:43:28,24.1,1007.2,30.0,1008.6,9.1,7.3,0.00,0.0,000000,48.1,238
483032,2019-01-28,11:43:28,20.1,989.4,28.9,993.5,5.4,12.1,0.00,0.0,000000,74.8,66
484550,2019-01-28,11:43:28,20.7,1009.7,26.7,1011.3,7.6,5.3,0.00,0.0,000000,42.8,194
489400,2019-01-28,11:43:28,17.2,999.1,24.9,1008.8,9.6,2.9,0.00,0.0,000000,43.5,88
489350,2019-01-28,11:43:28,15.1,994.2,22.5,998.8,18.3,4.6,0.00,0.0,000000,58.1,210
484250,2019-01-28,11:43:28,20.2,1010.4,27.9,1012.9,8.1,3.9,0.00,0.0,000000,68.2,339
483820,2019-01-28,11:43:28,19.1,994.2,27.1,1011.9,5.5,3.9,0.00,0.0,000000,51.8,283
483810,2019-01-28,11:43:28,16.1,993.2,23.3,1013.9,5.0,9.0,0.01,0.0,010000,50.0,90
483575,2019-01-28,11:43:28,21.5,1002.4,25.6,1005.7,11.9,4.9,0.00,0.0,000000,86.9,162
483570,2019-01-28,11:43:28,15.3,990.1,24.4,1005.2,13.1,5.8,0.00,0.0,000000,86.7,93
483270,2019-01-28,11:43:29,18.2,995.1,25.8,1011.2,5.5,5.0,0.02,0.0,010000,59.5,148
489550,2019-01-28,11:43:29,17.6,1005.2,27.0,1010.6,23.1,10.6,0.00,0.0,000000,3.5,47
485320,2019-01-28,11:43:29,23.5,1008.5,28.9,1009.5,11.9,5.8,0.00,0.0,000000,2.6,23
484260,2019-01-28,11:43:29,18.2,1045.0,27.4,1013.0,8.9,1.3,0.00,0.0,000000,59.5,359
489041,2019-01-28,11:43:29,17.2,1010.6,22.0,1014.2,18.8,14.9,0.00,0.0,000000,91.9,342
489015,2019-01-28,11:43:29,23.3,1005.1,26.7,1014.5,11.1,4.3,0.00,0.0,000000,58.9,158
488600,2019-01-28,11:43:29,17.7,1015.6,25.9,1016.5,17.0,3.2,0.00,0.0,000000,77.7,184
485576,2019-01-28,11:43:29,21.6,1000.4,25.9,990.3,9.0,8.7,0.00,0.0,000000,46.2,89
485577,2019-01-28,11:43:29,22.4,1006.3,26.7,1034.4,6.8,21.4,0.00,0.0,000000,18.2,156
484620,2019-01-28,11:43:29,17.7,1017.0,25.3,1012.0,5.4,6.3,0.00,0.0,000000,50.8,190
483790,2019-01-28,11:43:29,21.4,977.5,28.5,1011.4,8.1,2.8,0.00,0.0,000000,59.0,142
483780,2019-01-28,11:43:29,18.1,1006.4,27.7,1012.1,7.5,2.1,0.00,0.0,000000,68.5,16
484610,2019-01-28,11:43:29,21.6,1004.2,28.0,1011.3,7.3,6.6,0.00,0.0,000000,34.5,186
483000,2019-01-28,11:43:29,18.5,978.9,26.3,1010.5,8.6,1.9,0.96,0.0,010000,50.6,51
489100,2019-01-28,11:43:29,22.4,1009.8,27.6,1010.3,10.7,7.1,0.00,0.0,000000,28.2,148
488770,2019-01-28,11:43:29,17.5,1012.8,22.2,1009.7,17.5,10.5,0.00,0.0,000000,43.7,51
485010,2019-01-28,11:43:29,23.4,1009.5,28.0,1010.0,6.3,4.8,0.04,0.0,010000,50.6,169
489470,2019-01-28,11:43:29,16.4,990.7,25.1,1008.1,13.8,3.8,0.00,0.0,000000,62.1,46
484750,2019-01-28,11:43:29,19.5,1011.4,26.3,1012.0,6.1,7.3,0.00,0.0,000000,94.9,340
483032,2019-01-28,11:43:29,20.1,989.4,28.9,993.8,5.3,12.2,0.00,0.0,000000,74.8,67
485650,2019-01-28,11:43:29,23.7,1005.8,28.0,1009.8,9.2,8.2,0.04,0.0,010000,95.3,40
485660,2019-01-28,11:43:29,21.2,1034.4,30.8,1010.6,8.6,9.4,0.00,0.0,000000,15.6,305
485640,2019-01-28,11:43:29,22.6,1017.6,28.2,1009.4,12.1,8.2,0.00,0.0,000000,50.7,146
488660,2019-01-28,11:43:29,16.6,932.7,26.4,994.2,20.2,9.3,0.00,0.0,000000,50.4,97
489140,2019-01-28,11:43:29,22.5,1009.7,25.5,1012.0,20.5,9.3,0.00,0.0,000000,53.3,164
483900,2019-01-28,11:43:29,15.1,999.7,23.0,1016.1,9.9,10.9,0.00,0.0,000000,33.5,115
483545,2019-01-28,11:43:29,16.1,987.8,22.2,1009.2,5.3,3.2,0.00,0.0,000000,69.9,344
483540,2019-01-28,11:43:29,15.5,1004.5,23.3,1009.6,5.6,6.8,0.00,0.0,000000,61.8,248
484075,2019-01-28,11:43:29,20.4,1013.2,25.8,1006.8,8.2,4.4,0.00,0.0,000000,62.2,151
484076,2019-01-28,11:43:29,14.4,1013.9,23.6,1035.7,5.5,4.1,0.00,0.0,000000,56.6,18
483530,2019-01-28,11:43:29,14.6,1004.6,22.7,1013.3,5.7,4.3,0.00,0.0,000000,50.5,196
488450,2019-01-28,11:43:29,21.4,1012.3,22.7,1013.1,19.1,4.1,0.00,0.0,000000,79.1,7
488510,2019-01-28,11:43:29,18.7,1011.5,26.0,1037.8,7.1,10.3,0.00,0.0,000000,66.9,71
483820,2019-01-28,11:43:29,17.2,994.2,24.7,1011.9,5.4,3.9,0.00,0.0,000000,51.8,283
483810,2019-01-28,11:43:29,14.7,993.2,25.1,1013.9,5.1,9.0,0.01,0.0,010000,50.1,90
483800,2019-01-28,11:43:29,22.2,1000.1,26.7,1009.8,3.5,1.1,0.00,0.0,000000,44.6,217
488640,2019-01-28,11:43:29,19.2,1010.9,22.0,1012.0,8.4,11.6,0.00,0.0,000000,31.1,1
488695,2019-01-28,11:43:29,15.0,949.8,24.4,938.6,12.3,2.2,0.00,0.0,000000,83.3,44
483030,2019-01-28,11:43:29,17.1,1021.0,24.7,1015.1,8.0,0.8,0.00,0.0,000000,65.4,177
484550,2019-01-28,11:43:29,20.7,1009.7,26.7,1011.3,7.7,5.3,0.00,0.0,000000,42.8,194
488910,2019-01-28,11:43:29,22.1,1004.0,28.5,1005.8,11.8,8.6,0.00,0.0,000000,46.2,328
488915,2019-01-28,11:43:29,22.4,1006.2,25.8,995.9,10.1,6.9,0.00,0.0,000000,73.0,271
488926,2019-01-28,11:43:29,19.5,1004.6,24.2,1019.9,10.5,5.4,0.00,0.0,000000,1.7,279
488300,2019-01-28,11:43:29,6.2,991.1,25.5,1022.3,20.3,4.3,0.00,0.0,000000,22.0,74
489300,2019-01-28,11:43:29,17.9,970.8,23.8,1005.1,10.9,4.6,0.00,0.0,000000,50.1,134
488525,2019-01-28,11:43:29,17.7,1004.5,23.6,976.2,8.1,9.7,0.00,0.0,000000,34.8,11
488526,2019-01-28,11:43:29,16.6,1007.2,22.7,1020.1,10.1,8.5,0.00,0.0,000000,27.6,137
484780,2019-01-28,11:43:29,21.4,1008.2,28.8,1006.3,10.2,9.2,0.00,0.0,000000,58.6,58
483575,2019-01-28,11:43:29,19.9,1002.3,28.2,1005.7,11.9,4.9,0.00,0.0,000000,87.0,162
483570,2019-01-28,11:43:29,15.3,990.1,26.4,1005.2,13.1,5.9,0.00,0.0,000000,86.7,93
483750,2019-01-28,11:43:29,16.8,1006.2,24.6,1011.4,6.5,3.7,0.00,0.0,000000,27.9,150
483770,2019-01-28,11:43:29,13.4,1000.6,25.2,1006.9,1.3,12.8,0.00,0.0,000000,82.7,122
483280,2019-01-28,11:43:29,19.3,987.9,27.7,1010.9,4.7,2.8,0.00,0.0,000000,81.2,88
488630,2019-01-28,11:43:29,17.6,1008.6,22.4,1011.7,7.9,3.2,0.00,0.0,000000,83.1,94
484250,2019-01-28,11:43:29,20.2,1010.4,29.5,1012.9,8.2,3.9,0.00,0.0,000000,68.2,339
488750,2019-01-28,11:43:29,16.7,953.1,20.6,1014.3,11.4,18.3,0.00,0.0,000000,10.6,260
485690,2019-01-28,11:43:29,23.7,1010.8,29.4,1011.1,10.6,7.7,0.09,0.0,010000,51.6,353
485670,2019-01-28,11:43:29,24.1,1007.2,30.0,1008.6,9.1,7.4,0.00,0.0,000000,48.1,238
488520,2019-01-28,11:43:29,14.6,1014.5,25.4,1016.8,15.0,11.1,0.05,0.0,010000,57.7,321
488515,2019-01-28,11:43:29,18.0,1006.8,20.8,987.1,8.0,10.7,0.00,0.0,000000,68.1,204
488490,2019-01-28,11:43:29,22.2,1008.1,23.9,1013.3,10.0,8.8,0.00,0.0,000000,1.1,357
489400,2019-01-28,11:43:29,15.9,999.1,24.9,1008.8,9.7,3.0,0.00,0.0,000000,43.5,87
489350,2019-01-28,11:43:29,13.3,994.4,22.5,998.7,18.3,4.6,0.00,0.0,000000,58.1,210
488400,2019-01-28,11:43:29,12.9,1017.3,25.3,1018.8,15.4,5.7,0.00,0.0,000000,60.8,102
488230,2019-01-28,11:43:29,9.1,1019.6,25.3,1020.1,8.5,6.7,0.00,0.0,000000,66.8,79
489125,2019-01-28,11:43:29,21.5,1007.6,25.9,987.2,12.3,4.0,0.00,0.0,000000,25.5,41
489130,2019-01-28,11:43:29,15.9,1011.3,23.6,1008.7,13.8,15.2,0.00,0.0,000000,52.9,227
488460,2019-01-28,11:43:29,20.0,1021.2,20.6,1011.7,9.1,0.2,0.00,0.0,000000,78.5,171
488060,2019-01-28,11:43:29,12.5,932.6,21.3,1008.5,19.7,10.2,0.00,0.0,000000,12.1,338
488260,2019-01-28,11:43:29,10.7,1006.7,25.1,1018.9,8.3,7.5,0.00,0.0,000000,83.4,196
488671,2019-01-28,11:43:29,21.7,961.6,22.4,964.5,10.1,7.5,0.00,0.0,000000,35.3,51
488665,2019-01-28,11:43:29,16.8,924.8,21.4,949.7,11.5,8.2,0.00,0.0,000000,97.6,175
485680,2019-01-28,11:43:29,21.3,1009.0,27.1,1011.7,9.1,24.7,0.11,0.0,010000,50.2,343
489180,2019-01-28,11:43:29,17.6,1009.2,22.5,1012.1,21.0,17.2,0.00,0.0,000000,10.5,112
489480,2019-01-28,11:43:29,16.5,1035.8,22.7,1021.4,12.7,3.7,0.00,0.0,000000,13.3,192
488676,2019-01-28,11:43:29,22.8,1006.7,26.8,1021.2,9.8,14.6,0.00,0.0,000000,77.2,253
488685,2019-01-28,11:43:29,16.3,999.3,24.8,985.2,11.8,8.5,0.00,0.0,000000,42.6,216
489006,2019-01-28,11:43:29,20.2,991.3,28.2,991.6,10.2,2.1,0.00,0.0,000000,22.0,355
489005,2019-01-28,11:43:29,19.8,1007.3,24.1,1004.9,10.1,4.0,0.00,0.0,000000,9.7,118
489000,2019-01-28,11:43:29,20.8,1011.3,27.3,1011.2,12.2,9.8,0.00,0.0,000000,68.2,300
489070,2019-01-28,11:43:29,19.2,1010.8,25.8,1011.4,20.5,8.6,0.00,0.0,000000,63.5,285
488910,2019-01-28,11:43:30,22.1,1004.0,28.5,1005.9,11.9,8.6,0.00,0.0,000000,46.2,328
488915,2019-01-28,11:43:30,22.4,1006.2,28.4,995.8,10.0,6.8,0.00,0.0,000000,73.0,270
488926,2019-01-28,11:43:30,20.7,1004.6,24.2,1020.1,10.6,5.3,0.00,0.0,000000,1.7,280
483530,2019-01-28,11:43:30,16.3,1004.6,25.1,1013.3,5.7,4.4,0.00,0.0,000000,50.5,197
489180,2019-01-28,11:43:30,17.6,1009.2,20.5,1012.1,20.9,17.3,0.00,0.0,000000,10.5,112
484780,2019-01-28,11:43:30,21.4,1008.2,28.8,1006.3,10.2,9.1,0.00,0.0,000000,58.6,58
483270,2019-01-28,11:43:30,16.6,995.1,23.4,1011.2,5.5,5.0,0.02,0.0,010000,59.5,148
488770,2019-01-28,11:43:30,16.9,1012.8,20.6,1009.7,17.6,10.6,0.00,0.0,000000,43.7,51
485680,2019-01-28,11:43:30,21.8,1009.0,25.2,1011.7,9.1,24.8,0.11,0.0,010000,50.1,343
483032,2019-01-28,11:43:30,20.1,989.5,27.4,993.5,5.3,12.1,0.00,0.0,000000,74.7,66
488671,2019-01-28,11:43:30,21.7,961.6,22.4,964.8,10.1,7.5,0.00,0.0,000000,35.3,50
488665,2019-01-28,11:43:30,18.2,924.8,21.4,949.7,11.5,8.3,0.00,0.0,000000,97.6,175
488060,2019-01-28,11:43:30,12.5,932.7,23.4,1008.4,19.7,10.3,0.00,0.0,000000,12.1,338
484250,2019-01-28,11:43:30,21.4,1010.4,24.5,1012.9,8.1,4.0,0.00,0.0,000000,68.2,338
488300,2019-01-28,11:43:30,6.2,991.1,24.4,1022.3,20.2,4.2,0.00,0.0,000000,22.0,74
489470,2019-01-28,11:43:30,16.4,990.7,25.1,1008.1,13.7,3.7,0.00,0.0,000000,62.1,46
483280,2019-01-28,11:43:30,19.3,987.7,27.7,1010.9,4.8,2.7,0.00,0.0,000000,81.2,88
488260,2019-01-28,11:43:30,11.3,1006.7,24.7,1018.9,8.3,7.6,0.00,0.0,000000,83.4,197
484610,2019-01-28,11:43:30,21.6,1004.2,28.0,1011.3,7.2,6.7,0.00,0.0,000000,34.5,186
483000,2019-01-28,11:43:30,18.5,978.9,21.4,1010.5,8.7,1.9,0.96,0.0,010000,50.6,51
485650,2019-01-28,11:43:30,22.7,1005.9,28.0,1009.8,9.2,8.3,0.04,0.0,010000,95.3,40
485660,2019-01-28,11:43:30,21.2,1034.5,25.1,1010.6,8.6,9.3,0.00,0.0,000000,15.5,305
485640,2019-01-28,11:43:30,23.4,1017.6,25.0,1009.4,12.0,8.2,0.00,0.0,000000,50.7,146
483900,2019-01-28,11:43:30,16.2,999.7,23.0,1016.1,9.8,10.8,0.00,0.0,000000,33.4,114
488460,2019-01-28,11:43:30,20.0,1021.3,20.6,1011.7,9.2,0.0,0.00,0.0,000000,78.5,170
484075,2019-01-28,11:43:30,20.4,1013.4,27.6,1006.8,8.2,4.3,0.00,0.0,000000,62.2,150
484076,2019-01-28,11:43:30,13.7,1013.9,23.6,1035.7,5.4,4.0,0.00,0.0,000000,56.6,19
483800,2019-01-28,11:43:30,23.0,1000.1,28.6,1009.8,3.5,1.1,0.00,0.0,000000,44.6,217
489070,2019-01-28,11:43:30,20.2,1010.9,25.8,1011.4,20.6,8.7,0.00,0.0,000000,63.5,284
484550,2019-01-28,11:43:30,21.8,1009.7,29.0,1011.3,7.7,5.4,0.00,0.0,000000,42.8,194
488660,2019-01-28,11:43:30,16.6,932.7,21.0,994.2,20.2,9.4,0.00,0.0,000000,50.4,97
488490,2019-01-28,11:43:30,22.2,1008.0,25.5,1013.3,10.1,8.7,0.00,0.0,000000,1.1,357
488600,2019-01-28,11:43:30,17.7,1015.6,25.0,1016.5,17.0,3.2,0.00,0.0,000000,77.8,185
489550,2019-01-28,11:43:30,17.6,1005.3,25.0,1010.6,23.1,10.5,0.00,0.0,000000,3.5,47
488750,2019-01-28,11:43:30,17.7,953.1,25.2,1014.3,11.4,18.2,0.00,0.0,000000,10.5,260
489480,2019-01-28,11:43:30,16.5,1035.7,21.0,1021.4,12.7,3.7,0.00,0.0,000000,13.4,192
488525,2019-01-28,11:43:30,17.7,1004.5,21.1,976.2,8.2,9.6,0.00,0.0,000000,34.8,11
488526,2019-01-28,11:43:30,16.6,1007.3,20.4,1020.0,10.2,8.5,0.00,0.0,000000,27.6,137
489041,2019-01-28,11:43:30,17.8,1010.6,23.7,1014.2,18.9,14.8,0.00,0.0,000000,91.9,342
488630,2019-01-28,11:43:30,17.6,1008.6,20.8,1012.0,8.0,3.2,0.00,0.0,000000,83.1,95
489100,2019-01-28,11:43:30,22.4,1009.8,27.6,1010.3,10.7,7.0,0.00,0.0,000000,28.1,149
484260,2019-01-28,11:43:30,18.2,1045.0,29.6,1013.0,9.0,1.3,0.00,0.0,000000,59.5,358
489140,2019-01-28,11:43:30,22.5,1009.8,25.5,1012.0,20.4,9.3,0.00,0.0,000000,53.3,165
489015,2019-01-28,11:43:30,23.3,1005.1,28.0,1014.6,11.2,4.3,0.00,0.0,000000,58.9,158
485010,2019-01-28,11:43:30,23.4,1009.5,28.0,1010.0,6.3,4.8,0.04,0.0,010000,50.7,169
483750,2019-01-28,11:43:30,18.4,1006.3,24.6,1011.4,6.4,3.8,0.00,0.0,000000,27.9,150
483770,2019-01-28,11:43:30,15.3,1000.3,25.0,1006.9,1.3,12.7,0.00,0.0,000000,82.7,122
489125,2019-01-28,11:43:30,20.5,1007.6,25.9,987.1,12.2,3.9,0.00,0.0,000000,25.5,40
489130,2019-01-28,11:43:30,16.9,1011.2,23.6,1008.7,13.8,15.3,0.00,0.0,000000,52.9,227
483575,2019-01-28,11:43:30,19.9,1002.4,28.2,1005.7,12.0,4.9,0.00,0.0,000000,87.0,162
483570,2019-01-28,11:43:30,15.3,990.1,24.4,1005.2,13.2,5.8,0.00,0.0,000000,86.7,93
484750,2019-01-28,11:43:30,19.5,1011.4,24.5,1012.0,6.0,7.2,0.00,0.0,000000,94.9,340
485320,2019-01-28,11:43:30,22.5,1008.5,28.9,1009.5,11.9,5.7,0.00,0.0,000000,2.6,23
489300,2019-01-28,11:43:30,15.8,970.8,23.8,1005.1,10.8,4.7,0.00,0.0,000000,50.1,134
488640,2019-01-28,11:43:30,20.0,1010.9,23.4,1012.0,8.4,11.5,0.00,0.0,000000,31.1,1
488695,2019-01-28,11:43:30,15.0,949.8,24.4,938.9,12.4,2.3,0.00,0.0,000000,83.3,45
485576,2019-01-28,11:43:30,21.6,1000.2,29.4,990.4,8.9,8.8,0.00,0.0,000000,46.2,89
485577,2019-01-28,11:43:30,22.4,1006.4,28.2,1034.3,6.9,21.3,0.00,0.0,000000,18.2,156
